,state_id,area_type,age_group,employment_status,male,female
1958,4,Urban,30-34,unemployed,1666,29439
1959,4,Urban,35-39,unemployed,893,26600
1960,4,Urban,40-49,unemployed,1593,41219
1961,4,Urban,50-59,unemployed,3818,25925
1962,4,Urban,60-69,unemployed,12640,17992
1963,4,Urban,70-79,unemployed,7080,8105
1964,4,Urban,80+,unemployed,3137,3622
1965,4,Urban,Age not stated,unemployed,106,108
1966,4,Urban,15-59,unemployed,85479,242538
1967,4,Urban,60+,unemployed,22857,29719
1968,5,Total,Total,unemployed,2585852,3628165
1969,5,Total,5-9,unemployed,549324,488767
1970,5,Total,10-14,unemployed,569836,513786
1971,5,Total,15-19,unemployed,441321,452896
1972,5,Total,20-24,unemployed,194226,325038
1973,5,Total,25-29,unemployed,56267,245552
1974,5,Total,30-34,unemployed,20603,198827
1975,5,Total,35-39,unemployed,12600,179539
1976,5,Total,40-49,unemployed,24672,271227
1977,5,Total,50-59,unemployed,33201,191521
1978,5,Total,60-69,unemployed,95650,174421
1979,5,Total,70-79,unemployed,62989,96548
1980,5,Total,80+,unemployed,31076,48653
1981,5,Total,Age not stated,unemployed,5099,5514
1982,5,Total,15-59,unemployed,782890,1864600
1983,5,Total,60+,unemployed,189715,319622
1984,5,Rural,Total,unemployed,1792368,2359053
1985,5,Rural,5-9,unemployed,396039,358398
1986,5,Rural,10-14,unemployed,407722,375498
1987,5,Rural,15-19,unemployed,300433,311121
1988,5,Rural,20-24,unemployed,114951,191882
1989,5,Rural,25-29,unemployed,30668,130881
1990,5,Rural,30-34,unemployed,11698,104733
1991,5,Rural,35-39,unemployed,7405,94032
1992,5,Rural,40-49,unemployed,15749,141182
1993,5,Rural,50-59,unemployed,22003,107356
1994,5,Rural,60-69,unemployed,59222,114666
1995,5,Rural,70-79,unemployed,43446,70227
1996,5,Rural,80+,unemployed,22793,35430
1997,5,Rural,Age not stated,unemployed,3302,3291
1998,5,Rural,15-59,unemployed,502907,1081187
1999,5,Rural,60+,unemployed,125461,220323
2000,5,Urban,Total,unemployed,793484,1269112
2001,5,Urban,5-9,unemployed,153285,130369
2002,5,Urban,10-14,unemployed,162114,138288
2003,5,Urban,15-19,unemployed,140888,141775
2004,5,Urban,20-24,unemployed,79275,133156
2005,5,Urban,25-29,unemployed,25599,114671
2006,5,Urban,30-34,unemployed,8905,94094
2007,5,Urban,35-39,unemployed,5195,85507
2008,5,Urban,40-49,unemployed,8923,130045
2009,5,Urban,50-59,unemployed,11198,84165
2010,5,Urban,60-69,unemployed,36428,59755
2011,5,Urban,70-79,unemployed,19543,26321
2012,5,Urban,80+,unemployed,8283,13223
2013,5,Urban,Age not stated,unemployed,1797,2223
2014,5,Urban,15-59,unemployed,279983,783413
2015,5,Urban,60+,unemployed,64254,99299
2016,6,Total,Total,unemployed,6688098,9746856
2017,6,Total,5-9,unemployed,1353756,1113261
2018,6,Total,10-14,unemployed,1418200,1159016
2019,6,Total,15-19,unemployed,1157244,1068508
2020,6,Total,20-24,unemployed,520939,941658
2021,6,Total,25-29,unemployed,140246,755502
2022,6,Total,30-34,unemployed,54459,625538
2023,6,Total,35-39,unemployed,36580,560242
2024,6,Total,40-49,unemployed,67552,870387
2025,6,Total,50-59,unemployed,91343,599149
2026,6,Total,60-69,unemployed,263242,566898
2027,6,Total,70-79,unemployed,186228,262290
2028,6,Total,80+,unemployed,104533,133614
2029,6,Total,Age not stated,unemployed,9987,12063
2030,6,Total,15-59,unemployed,2068363,5420984
2031,6,Total,60+,unemployed,554003,962802
2032,6,Rural,Total,unemployed,4381792,6124455
2033,6,Rural,5-9,unemployed,911121,752280
2034,6,Rural,10-14,unemployed,958220,790818
2035,6,Rural,15-19,unemployed,754921,706146
2036,6,Rural,20-24,unemployed,300162,567803
2037,6,Rural,25-29,unemployed,74900,425546
2038,6,Rural,30-34,unemployed,29561,350067
2039,6,Rural,35-39,unemployed,19924,311063
2040,6,Rural,40-49,unemployed,38961,486414
2041,6,Rural,50-59,unemployed,50285,343335
2042,6,Rural,60-69,unemployed,159704,375029
2043,6,Rural,70-79,unemployed,128219,181120
2044,6,Rural,80+,unemployed,78518,94775
2045,6,Rural,Age not stated,unemployed,6673,7759
2046,6,Rural,15-59,unemployed,1268714,3190374
2047,6,Rural,60+,unemployed,366441,650924
2048,6,Urban,Total,unemployed,2306306,3622401
2049,6,Urban,5-9,unemployed,442635,360981
2050,6,Urban,10-14,unemployed,459980,368198
2051,6,Urban,15-19,unemployed,402323,362362
2052,6,Urban,20-24,unemployed,220777,373855
2053,6,Urban,25-29,unemployed,65346,329956
2054,6,Urban,30-34,unemployed,24898,275471
2055,6,Urban,35-39,unemployed,16656,249179
2056,6,Urban,40-49,unemployed,28591,383973
2057,6,Urban,50-59,unemployed,41058,255814
2058,6,Urban,60-69,unemployed,103538,191869
2059,6,Urban,70-79,unemployed,58009,81170
2060,6,Urban,80+,unemployed,26015,38839
2061,6,Urban,Age not stated,unemployed,3314,4304
2062,6,Urban,15-59,unemployed,799649,2230610
2063,6,Urban,60+,unemployed,187562,311878
2064,7,Total,Total,unemployed,4225300,6975592
2065,7,Total,5-9,unemployed,823934,702465
2066,7,Total,10-14,unemployed,876188,745215
2067,7,Total,15-19,unemployed,761988,714299
2068,7,Total,20-24,unemployed,419129,717361
2069,7,Total,25-29,unemployed,112921,653990
2070,7,Total,30-34,unemployed,35293,560258
2071,7,Total,35-39,unemployed,19544,503175
2072,7,Total,40-49,unemployed,33061,739221
2073,7,Total,50-59,unemployed,57379,449420
2074,7,Total,60-69,unemployed,193260,339830
2075,7,Total,70-79,unemployed,110113,139618
2076,7,Total,80+,unemployed,42844,57126
2077,7,Total,Age not stated,unemployed,5310,6750
2078,7,Total,15-59,unemployed,1439315,4337724
2079,7,Total,60+,unemployed,346217,536574
2080,7,Rural,Total,unemployed,114821,173994
2081,7,Rural,5-9,unemployed,23552,18807
2082,7,Rural,10-14,unemployed,25020,20240
2083,7,Rural,15-19,unemployed,20489,18752
2084,7,Rural,20-24,unemployed,10054,18661
2085,7,Rural,25-29,unemployed,2640,16069
2086,7,Rural,30-34,unemployed,906,13596
2087,7,Rural,35-39,unemployed,507,11971
2088,7,Rural,40-49,unemployed,869,16137
2089,7,Rural,50-59,unemployed,1292,9296
2090,7,Rural,60-69,unemployed,4371,8020
2091,7,Rural,70-79,unemployed,2282,3078
2092,7,Rural,80+,unemployed,1165,1500
2093,7,Rural,Age not stated,unemployed,193,223
2094,7,Rural,15-59,unemployed,36757,104482
2095,7,Rural,60+,unemployed,7818,12598
2096,7,Urban,Total,unemployed,4110479,6801598
2097,7,Urban,5-9,unemployed,800382,683658
2098,7,Urban,10-14,unemployed,851168,724975
2099,7,Urban,15-19,unemployed,741499,695547
2100,7,Urban,20-24,unemployed,409075,698700
2101,7,Urban,25-29,unemployed,110281,637921
2102,7,Urban,30-34,unemployed,34387,546662
2103,7,Urban,35-39,unemployed,19037,491204
2104,7,Urban,40-49,unemployed,32192,723084
2105,7,Urban,50-59,unemployed,56087,440124
2106,7,Urban,60-69,unemployed,188889,331810
2107,7,Urban,70-79,unemployed,107831,136540
2108,7,Urban,80+,unemployed,41679,55626
2109,7,Urban,Age not stated,unemployed,5117,6527
2110,7,Urban,15-59,unemployed,1402558,4233242
2111,7,Urban,60+,unemployed,338399,523976
2112,8,Total,Total,unemployed,17253921,21408261
2113,8,Total,5-9,unemployed,4195879,3720183
2114,8,Total,10-14,unemployed,4097472,3561336
2115,8,Total,15-19,unemployed,2534996,2293348
2116,8,Total,20-24,unemployed,917264,1502699
2117,8,Total,25-29,unemployed,231893,1097382
2118,8,Total,30-34,unemployed,86197,898908
2119,8,Total,35-39,unemployed,54294,779487
2120,8,Total,40-49,unemployed,93462,1238007
2121,8,Total,50-59,unemployed,137206,912127
2122,8,Total,60-69,unemployed,417407,938176
2123,8,Total,70-79,unemployed,377191,638472
2124,8,Total,80+,unemployed,182943,300530
2125,8,Total,Age not stated,unemployed,69143,84010
2126,8,Total,15-59,unemployed,4055312,8721958
2127,8,Total,60+,unemployed,977541,1877178
2128,8,Rural,Total,unemployed,12866278,14248841
2129,8,Rural,5-9,unemployed,3283719,2933061
2130,8,Rural,10-14,unemployed,3147943,2720436
2131,8,Rural,15-19,unemployed,1776665,1507824
2132,8,Rural,20-24,unemployed,543963,769699
2133,8,Rural,25-29,unemployed,123629,491217
2134,8,Rural,30-34,unemployed,48562,393197
2135,8,Rural,35-39,unemployed,32023,331098
2136,8,Rural,40-49,unemployed,58309,535065
2137,8,Rural,50-59,unemployed,84511,457963
2138,8,Rural,60-69,unemployed,255413,621251
2139,8,Rural,70-79,unemployed,272026,476283
2140,8,Rural,80+,unemployed,138995,225600
2141,8,Rural,Age not stated,unemployed,54790,60953
2142,8,Rural,15-59,unemployed,2667662,4486063
2143,8,Rural,60+,unemployed,666434,1323134
2144,8,Urban,Total,unemployed,4387643,7159420
2145,8,Urban,5-9,unemployed,912160,787122
2146,8,Urban,10-14,unemployed,949529,840900
2147,8,Urban,15-19,unemployed,758331,785524
2148,8,Urban,20-24,unemployed,373301,733000
2149,8,Urban,25-29,unemployed,108264,606165
2150,8,Urban,30-34,unemployed,37635,505711
2151,8,Urban,35-39,unemployed,22271,448389
2152,8,Urban,40-49,unemployed,35153,702942
2153,8,Urban,50-59,unemployed,52695,454164
2154,8,Urban,60-69,unemployed,161994,316925
2155,8,Urban,70-79,unemployed,105165,162189
2156,8,Urban,80+,unemployed,43948,74930
2157,8,Urban,Age not stated,unemployed,14353,23057
2158,8,Urban,15-59,unemployed,1387650,4235895
2159,8,Urban,60+,unemployed,311107,554044
2160,9,Total,Total,unemployed,54633748,79363878
2161,9,Total,5-9,unemployed,12870620,11512728
2162,9,Total,10-14,unemployed,12767594,11603950
2163,9,Total,15-19,unemployed,8665671,9414252
2164,9,Total,20-24,unemployed,3571130,6479541
2165,9,Total,25-29,unemployed,1257715,5248115
2166,9,Total,30-34,unemployed,616501,4628230
2167,9,Total,35-39,unemployed,420114,4244308
2168,9,Total,40-49,unemployed,539916,6064306
2169,9,Total,50-59,unemployed,441433,4058362
2170,9,Total,60-69,unemployed,1051934,3454288
2171,9,Total,70-79,unemployed,817408,1567553
2172,9,Total,80+,unemployed,477626,749766
2173,9,Total,Age not stated,unemployed,475612,622285
2174,9,Total,15-59,unemployed,15512480,40137114
2175,9,Total,60+,unemployed,2346968,5771607
2176,9,Rural,Total,unemployed,42640116,60726182
2177,9,Rural,5-9,unemployed,10451226,9381920
2178,9,Rural,10-14,unemployed,10234585,9326498
2179,9,Rural,15-19,unemployed,6582350,7183560
2180,9,Rural,20-24,unemployed,2419065,4636749
2181,9,Rural,25-29,unemployed,823650,3745892
2182,9,Rural,30-34,unemployed,426955,3352942
2183,9,Rural,35-39,unemployed,301747,3039345
2184,9,Rural,40-49,unemployed,382322,4257441
2185,9,Rural,50-59,unemployed,303471,2922033
2186,9,Rural,60-69,unemployed,728963,2690970
2187,9,Rural,70-79,unemployed,621416,1246220
2188,9,Rural,80+,unemployed,378267,585517
2189,9,Rural,Age not stated,unemployed,345736,441235
2190,9,Rural,15-59,unemployed,11239560,29137962
2191,9,Rural,60+,unemployed,1728646,4522707
2192,9,Urban,Total,unemployed,11993632,18637696
2193,9,Urban,5-9,unemployed,2419394,2130808
2194,9,Urban,10-14,unemployed,2533009,2277452
2195,9,Urban,15-19,unemployed,2083321,2230692
2196,9,Urban,20-24,unemployed,1152065,1842792
2197,9,Urban,25-29,unemployed,434065,1502223
2198,9,Urban,30-34,unemployed,189546,1275288
2199,9,Urban,35-39,unemployed,118367,1204963
2200,9,Urban,40-49,unemployed,157594,1806865
2201,9,Urban,50-59,unemployed,137962,1136329
2202,9,Urban,60-69,unemployed,322971,763318
2203,9,Urban,70-79,unemployed,195992,321333
2204,9,Urban,80+,unemployed,99359,164249
2205,9,Urban,Age not stated,unemployed,129876,181050
2206,9,Urban,15-59,unemployed,4272920,10999152
2207,9,Urban,60+,unemployed,618322,1248900
2208,10,Total,Total,unemployed,29055968,40318497
2209,10,Total,5-9,unemployed,7607670,7079602
2210,10,Total,10-14,unemployed,6879942,6300436
2211,10,Total,15-19,unemployed,3753098,3571844
2212,10,Total,20-24,unemployed,1544238,2776175
2213,10,Total,25-29,unemployed,602517,2575582
2214,10,Total,30-34,unemployed,283151,2287056
2215,10,Total,35-39,unemployed,177648,1978618
2216,10,Total,40-49,unemployed,220116,2792346
2217,10,Total,50-59,unemployed,180753,1932835
2218,10,Total,60-69,unemployed,520953,1743046
2219,10,Total,70-79,unemployed,396141,681107
2220,10,Total,80+,unemployed,186903,268630
2221,10,Total,Age not stated,unemployed,125967,143062
2222,10,Total,15-59,unemployed,6761521,17914456
2223,10,Total,60+,unemployed,1103997,2692783
2224,10,Rural,Total,unemployed,25637165,35344504
2225,10,Rural,5-9,unemployed,6886110,6426002
2226,10,Rural,10-14,unemployed,6156483,5633802
2227,10,Rural,15-19,unemployed,3219079,3049342
2228,10,Rural,20-24,unemployed,1236708,2345587
2229,10,Rural,25-29,unemployed,457453,2185979
2230,10,Rural,30-34,unemployed,216994,1942823
2231,10,Rural,35-39,unemployed,140037,1670984
2232,10,Rural,40-49,unemployed,174983,2345662
2233,10,Rural,50-59,unemployed,146725,1640486
2234,10,Rural,60-69,unemployed,424986,1520850
2235,10,Rural,70-79,unemployed,336135,596971
2236,10,Rural,80+,unemployed,162966,233414
2237,10,Rural,Age not stated,unemployed,108681,122139
2238,10,Rural,15-59,unemployed,5591979,15180863
2239,10,Rural,60+,unemployed,924087,2351235
2240,10,Urban,Total,unemployed,3418803,4973993
2241,10,Urban,5-9,unemployed,721560,653600
2242,10,Urban,10-14,unemployed,723459,666634
2243,10,Urban,15-19,unemployed,534019,522502
2244,10,Urban,20-24,unemployed,307530,430588
2245,10,Urban,25-29,unemployed,145064,389603
2246,10,Urban,30-34,unemployed,66157,344233
2247,10,Urban,35-39,unemployed,37611,307634
2248,10,Urban,40-49,unemployed,45133,446684
2249,10,Urban,50-59,unemployed,34028,292349
2250,10,Urban,60-69,unemployed,95967,222196
2251,10,Urban,70-79,unemployed,60006,84136
2252,10,Urban,80+,unemployed,23937,35216
2253,10,Urban,Age not stated,unemployed,17286,20923
2254,10,Urban,15-59,unemployed,1169542,2733593
2255,10,Urban,60+,unemployed,179910,341548
2256,11,Total,Total,unemployed,128712,173727
2257,11,Total,5-9,unemployed,27627,27020
2258,11,Total,10-14,unemployed,29570,28994
2259,11,Total,15-19,unemployed,21445,23586
2260,11,Total,20-24,unemployed,10490,17093
2261,11,Total,25-29,unemployed,4105,12351
2262,11,Total,30-34,unemployed,1623,8588
2263,11,Total,35-39,unemployed,981,6845
2264,11,Total,40-49,unemployed,1364,9950
2265,11,Total,50-59,unemployed,1756,6864
2266,11,Total,60-69,unemployed,3096,5904
2267,11,Total,70-79,unemployed,3008,3845
2268,11,Total,80+,unemployed,1660,1696
2269,11,Total,Age not stated,unemployed,302,340
2270,11,Total,15-59,unemployed,41764,85277
2271,11,Total,60+,unemployed,7764,11445
2272,11,Rural,Total,unemployed,94611,118603
2273,11,Rural,5-9,unemployed,21390,20962
2274,11,Rural,10-14,unemployed,22581,21990
2275,11,Rural,15-19,unemployed,15285,16484
2276,11,Rural,20-24,unemployed,6700,10388
2277,11,Rural,25-29,unemployed,2483,6675
2278,11,Rural,30-34,unemployed,1040,4460
2279,11,Rural,35-39,unemployed,648,3593
2280,11,Rural,40-49,unemployed,936,5444
2281,11,Rural,50-59,unemployed,1107,4126
2282,11,Rural,60-69,unemployed,1987,4116
2283,11,Rural,70-79,unemployed,2297,2957
2284,11,Rural,80+,unemployed,1359,1300
2285,11,Rural,Age not stated,unemployed,257,267
2286,11,Rural,15-59,unemployed,28199,51170
2287,11,Rural,60+,unemployed,5643,8373
2288,11,Urban,Total,unemployed,34101,55124
2289,11,Urban,5-9,unemployed,6237,6058
2290,11,Urban,10-14,unemployed,6989,7004
2291,11,Urban,15-19,unemployed,6160,7102
2292,11,Urban,20-24,unemployed,3790,6705
2293,11,Urban,25-29,unemployed,1622,5676
2294,11,Urban,30-34,unemployed,583,4128
2295,11,Urban,35-39,unemployed,333,3252
2296,11,Urban,40-49,unemployed,428,4506
2297,11,Urban,50-59,unemployed,649,2738
2298,11,Urban,60-69,unemployed,1109,1788
2299,11,Urban,70-79,unemployed,711,888
2300,11,Urban,80+,unemployed,301,396
2301,11,Urban,Age not stated,unemployed,45,73
2302,11,Urban,15-59,unemployed,13565,34107
2303,11,Urban,60+,unemployed,2121,3072
2304,12,Total,Total,unemployed,363639,432431
2305,12,Total,5-9,unemployed,84353,82058
2306,12,Total,10-14,unemployed,84405,82637
2307,12,Total,15-19,unemployed,61134,61083
2308,12,Total,20-24,unemployed,28598,35948
2309,12,Total,25-29,unemployed,11034,23308
2310,12,Total,30-34,unemployed,4119,16447
2311,12,Total,35-39,unemployed,2399,14876
2312,12,Total,40-49,unemployed,3136,19460
2313,12,Total,50-59,unemployed,2338,9749
2314,12,Total,60-69,unemployed,4225,8736
2315,12,Total,70-79,unemployed,3018,4792
2316,12,Total,80+,unemployed,1968,2564
2317,12,Total,Age not stated,unemployed,448,358
2318,12,Total,15-59,unemployed,112758,180871
2319,12,Total,60+,unemployed,9211,16092
2320,12,Rural,Total,unemployed,281221,314822
2321,12,Rural,5-9,unemployed,68319,66178
2322,12,Rural,10-14,unemployed,65798,63701
2323,12,Rural,15-19,unemployed,44465,42965
2324,12,Rural,20-24,unemployed,20131,22946
2325,12,Rural,25-29,unemployed,7730,13654
2326,12,Rural,30-34,unemployed,2869,9266
2327,12,Rural,35-39,unemployed,1617,8011
2328,12,Rural,40-49,unemployed,2069,10712
2329,12,Rural,50-59,unemployed,1666,6558
2330,12,Rural,60-69,unemployed,3274,7058
2331,12,Rural,70-79,unemployed,2636,4149
2332,12,Rural,80+,unemployed,1698,2179
2333,12,Rural,Age not stated,unemployed,356,265
2334,12,Rural,15-59,unemployed,80547,114112
2335,12,Rural,60+,unemployed,7608,13386
2336,12,Urban,Total,unemployed,82418,117609
2337,12,Urban,5-9,unemployed,16034,15880
2338,12,Urban,10-14,unemployed,18607,18936
2339,12,Urban,15-19,unemployed,16669,18118
2340,12,Urban,20-24,unemployed,8467,13002
2341,12,Urban,25-29,unemployed,3304,9654
2342,12,Urban,30-34,unemployed,1250,7181
2343,12,Urban,35-39,unemployed,782,6865
2344,12,Urban,40-49,unemployed,1067,8748
2345,12,Urban,50-59,unemployed,672,3191
2346,12,Urban,60-69,unemployed,951,1678
2347,12,Urban,70-79,unemployed,382,643
2348,12,Urban,80+,unemployed,270,385
2349,12,Urban,Age not stated,unemployed,92,93
2350,12,Urban,15-59,unemployed,32211,66759
2351,12,Urban,60+,unemployed,1603,2706
2352,13,Total,Total,unemployed,477292,527088
2353,13,Total,5-9,unemployed,113329,105505
2354,13,Total,10-14,unemployed,103549,95597
2355,13,Total,15-19,unemployed,72849,72035
2356,13,Total,20-24,unemployed,39957,47713
2357,13,Total,25-29,unemployed,16475,29584
2358,13,Total,30-34,unemployed,6015,19883
2359,13,Total,35-39,unemployed,2798,14911
2360,13,Total,40-49,unemployed,3224,18414
2361,13,Total,50-59,unemployed,3918,10220
2362,13,Total,60-69,unemployed,6462,7938
2363,13,Total,70-79,unemployed,3909,5182
2364,13,Total,80+,unemployed,3075,3769
2365,13,Total,Age not stated,unemployed,441,366
2366,13,Total,15-59,unemployed,145236,212760
2367,13,Total,60+,unemployed,13446,16889
2368,13,Rural,Total,unemployed,321560,325616
2369,13,Rural,5-9,unemployed,83531,77223
2370,13,Rural,10-14,unemployed,71309,64550
2371,13,Rural,15-19,unemployed,44602,42748
2372,13,Rural,20-24,unemployed,21741,23703
2373,13,Rural,25-29,unemployed,8291,12280
2374,13,Rural,30-34,unemployed,3006,7577
2375,13,Rural,35-39,unemployed,1359,5448
2376,13,Rural,40-49,unemployed,1582,6520
2377,13,Rural,50-59,unemployed,1785,3974
2378,13,Rural,60-69,unemployed,3365,4035
2379,13,Rural,70-79,unemployed,2376,3332
2380,13,Rural,80+,unemployed,2259,2641
2381,13,Rural,Age not stated,unemployed,373,305
2382,13,Rural,15-59,unemployed,82366,102250
2383,13,Rural,60+,unemployed,8000,10008
2384,13,Urban,Total,unemployed,155732,201472
2385,13,Urban,5-9,unemployed,29798,28282
2386,13,Urban,10-14,unemployed,32240,31047
2387,13,Urban,15-19,unemployed,28247,29287
2388,13,Urban,20-24,unemployed,18216,24010
2389,13,Urban,25-29,unemployed,8184,17304
2390,13,Urban,30-34,unemployed,3009,12306
2391,13,Urban,35-39,unemployed,1439,9463
2392,13,Urban,40-49,unemployed,1642,11894
2393,13,Urban,50-59,unemployed,2133,6246
2394,13,Urban,60-69,unemployed,3097,3903
2395,13,Urban,70-79,unemployed,1533,1850
2396,13,Urban,80+,unemployed,816,1128
2397,13,Urban,Age not stated,unemployed,68,61
2398,13,Urban,15-59,unemployed,62870,110510
2399,13,Urban,60+,unemployed,5446,6881
2400,14,Total,Total,unemployed,699178,852006
2401,14,Total,5-9,unemployed,144360,136516
2402,14,Total,10-14,unemployed,149033,141011
2403,14,Total,15-19,unemployed,110103,109176
2404,14,Total,20-24,unemployed,63487,75983
2405,14,Total,25-29,unemployed,29673,55662
2406,14,Total,30-34,unemployed,12554,39513
2407,14,Total,35-39,unemployed,6539,32863
2408,14,Total,40-49,unemployed,8070,46617
2409,14,Total,50-59,unemployed,7166,32799
2410,14,Total,60-69,unemployed,13529,27273
2411,14,Total,70-79,unemployed,11540,18473
2412,14,Total,80+,unemployed,7524,10296
2413,14,Total,Age not stated,unemployed,2440,2302
2414,14,Total,15-59,unemployed,237592,392613
2415,14,Total,60+,unemployed,32593,56042
2416,14,Rural,Total,unemployed,492799,569680
2417,14,Rural,5-9,unemployed,106473,100112
2418,14,Rural,10-14,unemployed,108778,101707
2419,14,Rural,15-19,unemployed,79171,76971
2420,14,Rural,20-24,unemployed,43051,49609
2421,14,Rural,25-29,unemployed,18635,33418
2422,14,Rural,30-34,unemployed,7718,22634
2423,14,Rural,35-39,unemployed,3852,18241
2424,14,Rural,40-49,unemployed,4689,25916
2425,14,Rural,50-59,unemployed,3947,18385
2426,14,Rural,60-69,unemployed,6789,15419
2427,14,Rural,70-79,unemployed,6401,10690
2428,14,Rural,80+,unemployed,4415,5681
2429,14,Rural,Age not stated,unemployed,1786,1586
2430,14,Rural,15-59,unemployed,161063,245174
2431,14,Rural,60+,unemployed,17605,31790
2432,14,Urban,Total,unemployed,206379,282326
2433,14,Urban,5-9,unemployed,37887,36404
2434,14,Urban,10-14,unemployed,40255,39304
2435,14,Urban,15-19,unemployed,30932,32205
2436,14,Urban,20-24,unemployed,20436,26374
2437,14,Urban,25-29,unemployed,11038,22244
2438,14,Urban,30-34,unemployed,4836,16879
2439,14,Urban,35-39,unemployed,2687,14622
2440,14,Urban,40-49,unemployed,3381,20701
2441,14,Urban,50-59,unemployed,3219,14414
2442,14,Urban,60-69,unemployed,6740,11854
2443,14,Urban,70-79,unemployed,5139,7783
2444,14,Urban,80+,unemployed,3109,4615
2445,14,Urban,Age not stated,unemployed,654,716
2446,14,Urban,15-59,unemployed,76529,147439
2447,14,Urban,60+,unemployed,14988,24252
2448,15,Total,Total,unemployed,264599,345902
2449,15,Total,5-9,unemployed,59147,57148
2450,15,Total,10-14,unemployed,56423,54273
2451,15,Total,15-19,unemployed,38589,40915
2452,15,Total,20-24,unemployed,18791,31214
2453,15,Total,25-29,unemployed,7199,22650
2454,15,Total,30-34,unemployed,3513,17511
2455,15,Total,35-39,unemployed,2019,12298
2456,15,Total,40-49,unemployed,2499,16913
2457,15,Total,50-59,unemployed,2292,12210
2458,15,Total,60-69,unemployed,4583,10049
2459,15,Total,70-79,unemployed,4923,7078
2460,15,Total,80+,unemployed,2864,3789
2461,15,Total,Age not stated,unemployed,216,162
2462,15,Total,15-59,unemployed,74902,153711
2463,15,Total,60+,unemployed,12370,20916
2464,15,Rural,Total,unemployed,124044,149009
2465,15,Rural,5-9,unemployed,32558,31300
2466,15,Rural,10-14,unemployed,28649,26894
2467,15,Rural,15-19,unemployed,15038,14906
2468,15,Rural,20-24,unemployed,5252,9911
2469,15,Rural,25-29,unemployed,1665,7225
2470,15,Rural,30-34,unemployed,766,5286
2471,15,Rural,35-39,unemployed,392,3619
2472,15,Rural,40-49,unemployed,571,4994
2473,15,Rural,50-59,unemployed,614,3808
2474,15,Rural,60-69,unemployed,1384,3599
2475,15,Rural,70-79,unemployed,1792,2853
2476,15,Rural,80+,unemployed,1211,1649
2477,15,Rural,Age not stated,unemployed,75,70
2478,15,Rural,15-59,unemployed,24298,49749
2479,15,Rural,60+,unemployed,4387,8101
2480,15,Urban,Total,unemployed,140555,196893
2481,15,Urban,5-9,unemployed,26589,25848
2482,15,Urban,10-14,unemployed,27774,27379
2483,15,Urban,15-19,unemployed,23551,26009
2484,15,Urban,20-24,unemployed,13539,21303
2485,15,Urban,25-29,unemployed,5534,15425
2486,15,Urban,30-34,unemployed,2747,12225
2487,15,Urban,35-39,unemployed,1627,8679
2488,15,Urban,40-49,unemployed,1928,11919
2489,15,Urban,50-59,unemployed,1678,8402
2490,15,Urban,60-69,unemployed,3199,6450
2491,15,Urban,70-79,unemployed,3131,4225
2492,15,Urban,80+,unemployed,1653,2140
2493,15,Urban,Age not stated,unemployed,141,92
2494,15,Urban,15-59,unemployed,50604,103962
2495,15,Urban,60+,unemployed,7983,12815
2496,16,Total,Total,unemployed,829050,1375346
2497,16,Total,5-9,unemployed,171094,163948
2498,16,Total,10-14,unemployed,176815,170008
2499,16,Total,15-19,unemployed,135614,152121
2500,16,Total,20-24,unemployed,65766,137955
2501,16,Total,25-29,unemployed,23298,108811
2502,16,Total,30-34,unemployed,9309,82749
2503,16,Total,35-39,unemployed,5088,77623
2504,16,Total,40-49,unemployed,6981,121415
2505,16,Total,50-59,unemployed,10855,81723
2506,16,Total,60-69,unemployed,27963,63230
2507,16,Total,70-79,unemployed,19872,36812
2508,16,Total,80+,unemployed,11376,20284
2509,16,Total,Age not stated,unemployed,514,606
2510,16,Total,15-59,unemployed,256911,762397
2511,16,Total,60+,unemployed,59211,120326
2512,16,Rural,Total,unemployed,619406,976982
2513,16,Rural,5-9,unemployed,134894,129359
2514,16,Rural,10-14,unemployed,139639,133876
2515,16,Rural,15-19,unemployed,101427,112920
2516,16,Rural,20-24,unemployed,44598,96594
2517,16,Rural,25-29,unemployed,14424,72282
2518,16,Rural,30-34,unemployed,5393,52006
2519,16,Rural,35-39,unemployed,3001,47807
2520,16,Rural,40-49,unemployed,4069,74000
2521,16,Rural,50-59,unemployed,5707,50400
2522,16,Rural,60-69,unemployed,13783,41623
2523,16,Rural,70-79,unemployed,12492,24904
2524,16,Rural,80+,unemployed,8251,14207
2525,16,Rural,Age not stated,unemployed,344,368
2526,16,Rural,15-59,unemployed,178619,506009
2527,16,Rural,60+,unemployed,34526,80734
2528,16,Urban,Total,unemployed,209644,398364
2529,16,Urban,5-9,unemployed,36200,34589
2530,16,Urban,10-14,unemployed,37176,36132
2531,16,Urban,15-19,unemployed,34187,39201
2532,16,Urban,20-24,unemployed,21168,41361
2533,16,Urban,25-29,unemployed,8874,36529
2534,16,Urban,30-34,unemployed,3916,30743
2535,16,Urban,35-39,unemployed,2087,29816
2536,16,Urban,40-49,unemployed,2912,47415
2537,16,Urban,50-59,unemployed,5148,31323
2538,16,Urban,60-69,unemployed,14180,21607
2539,16,Urban,70-79,unemployed,7380,11908
2540,16,Urban,80+,unemployed,3125,6077
2541,16,Urban,Age not stated,unemployed,170,238
2542,16,Urban,15-59,unemployed,78292,256388
2543,16,Urban,60+,unemployed,24685,39592
2544,17,Total,Total,unemployed,788123,993147
